Artist,C,Position,Streams,Track Name,URL,Unnamed: 0,Unnamed: 0.1,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,type,valence
James Arthur,NO,186,10782,Train Wreck,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,185,185,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,audio_features,0.225
Jawsh 685,NO,187,10665,Savage Love (Laxed - Siren Beat),https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,186,186,0.234,0.767,171375,0.481,0.0,0,0.269,-8.52,0,0.0803,150.076,4,audio_features,0.761
Dave,NO,188,10658,System (feat. WizKid),https://open.spotify.com/track/5gOtq0sKU24ZF8hnXlSp1V,187,187,0.105,0.817,181550,0.669,1.25e-06,0,0.247,-4.278,0,0.1,106.934,4,audio_features,0.693
Sia,NO,189,10644,Floating Through Space,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb,188,188,0.00172,0.575,177801,0.844,0.0,6,0.114,-4.89,0,0.072,104.914,4,audio_features,0.277
Rat City,NO,190,10597,Rather Be,https://open.spotify.com/track/1EWFaToJdvgN8IWQryocpN,189,189,0.0223,0.674,197479,0.924,0.0,10,0.202,-3.94,0,0.0981,122.037,4,audio_features,0.65
Asme,NO,191,10577,Färger,https://open.spotify.com/track/6iuEK9IFiwlbchU6Fg35x4,190,190,0.483,0.843,140480,0.538,0.0,10,0.127,-7.247,0,0.0534,119.109,4,audio_features,0.921
Lord Huron,NO,192,10499,The Night We Met,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU,191,191,0.969,0.544,208212,0.369,0.279,2,0.639,-9.514,1,0.038,87.01,3,audio_features,0.102
deLillos,NO,193,10460,Neste sommer,https://open.spotify.com/track/57ZtwfFbKNS3mj8E8ijujU,192,192,0.00199,0.438,236120,0.757,0.0,11,0.105,-4.799,1,0.0314,106.136,4,audio_features,0.34
Vidar Villa,NO,194,10405,Sukkerbit,https://open.spotify.com/track/2AOmJaE4oBFZ05B42dzUuO,193,193,0.108,0.744,143699,0.711,0.0,2,0.578,-4.559,1,0.0557,87.02,4,audio_features,0.875
Plumbo,NO,195,10389,Bade naken,https://open.spotify.com/track/6Z39koozQRRhXXebpNVujP,194,194,0.0943,0.769,184714,0.705,0.0,0,0.139,-6.172,1,0.0735,91.028,4,audio_features,0.817
Lady Gaga,NO,196,10386,Always Remember Us This Way,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,195,195,0.299,0.553,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,audio_features,0.296
Internet Money,NO,197,10382,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI,196,196,0.116,0.792,224042,0.707,0.0,7,0.12,-5.218,0,0.0623,134.997,4,audio_features,0.408
Ava Max,NO,198,10366,Kings & Queens,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI,197,197,0.00786,0.637,162399,0.69,0.0,1,0.124,-4.057,0,0.0405,129.857,4,audio_features,0.457
CLMD,NO,199,10346,DANCE,https://open.spotify.com/track/6EJSIote7EJm4FnrysmYzt,198,198,0.0262,0.766,174448,0.548,1.81e-06,7,0.21,-7.834,1,0.0373,122.009,4,audio_features,0.551
Billie Eilish,NO,200,10335,lovely (with Khalid),https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,199,199,0.934,0.351,200186,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,audio_features,0.12
Måneskin,PT,1,48127,Beggin',https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,0,0,0.127,0.714,211560,0.8,0.0,11,0.359,-4.808,0,0.0504,134.002,4,audio_features,0.589
Mc Davi,PT,2,40029,Bipolar,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x,1,1,0.586,0.601,276480,0.36,0.0,9,0.0882,-7.791,0,0.0877,124.993,4,audio_features,0.335
Luan Santana,PT,3,36060,MORENA,https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd,2,2,0.18,0.526,193221,0.731,0.0,11,0.0891,-4.662,1,0.0887,86.959,4,audio_features,0.476
MC Zaquin,PT,4,34782,Não Nasceu pra Namorar,https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo,3,3,0.14,0.525,140308,0.448,0.0,1,0.0922,-4.075,0,0.0443,83.406,4,audio_features,0.527
Olivia Rodrigo,PT,5,33982,good 4 u,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,4,4,0.335,0.563,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,audio_features,0.688
Lil Nas X,PT,6,32802,MONTERO (Call Me By Your Name),https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,5,5,0.297,0.61,137876,0.508,0.0,8,0.384,-6.682,0,0.152,178.818,4,audio_features,0.758
MC Kevin o Chris,PT,7,30754,Tipo Gin - Ao Vivo,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S,6,6,0.78,0.75,159147,0.668,3.13e-06,0,0.338,-4.49,0,0.061,94.998,4,audio_features,0.786
The Kid LAROI,PT,8,30207,Stay (with Justin Bieber),https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,7,7,0.0383,0.591,141806,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,audio_features,0.478
J Balvin,PT,9,30109,Otra Noche Sin Ti,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx,8,8,0.0751,0.503,228920,0.548,0.000234,0,0.145,-7.564,0,0.164,94.036,4,audio_features,0.441
Malu,PT,10,28336,Disco Arranhado - Funk Remix,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4,9,9,0.551,0.747,125558,0.725,0.0,2,0.0626,-2.564,0,0.363,129.96,4,audio_features,0.904
Ivandro,PT,11,27723,Moça,https://open.spotify.com/track/57rx7d5tagl2wOWzj3eWJc,10,10,0.522,0.546,180341,0.41,5.05e-05,4,0.0945,-10.538,0,0.421,63.1,3,audio_features,0.317
Mc Poze do Rodo,PT,12,26049,Vida Louca,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA,11,11,0.359,0.852,155676,0.62,0.0,6,0.101,-5.79,0,0.227,92.464,4,audio_features,0.744
Riton,PT,13,25952,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,12,12,0.0076,0.824,169153,0.862,0.000132,2,0.303,-3.424,1,0.126,122.98,4,audio_features,0.801
Julinho Ksd,PT,14,25519,Stunka,https://open.spotify.com/track/6GetYj6tnZOw6HgoEhb4du,13,13,0.168,0.722,188571,0.728,0.173,5,0.277,-7.905,0,0.075,139.965,4,audio_features,0.66
Mari Fernandez,PT,15,24312,"Não, Não Vou",https://open.spotify.com/track/0xBQvhJAm6f7J142ympKOn,14,14,0.427,0.631,173038,0.861,0.000119,11,0.215,-1.891,0,0.0424,149.95,4,audio_features,0.822
Lil Nas X,PT,16,23698,INDUSTRY BABY (feat. Jack Harlow),https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,15,15,0.0203,0.736,212000,0.704,0.0,3,0.0501,-7.409,0,0.0615,149.995,4,audio_features,0.894
Deejay Telio,PT,17,23404,Desconfinamento,https://open.spotify.com/track/2uaceelHxzFYnhLec89RpE,16,16,0.514,0.709,186139,0.574,0.556,8,0.1,-8.738,1,0.0521,147.074,4,audio_features,0.629
Alok,PT,18,23202,Liberdade (Quando o Grave Bate Forte),https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG,17,17,0.0254,0.81,150462,0.789,1.85e-06,6,0.104,-4.032,1,0.0498,129.988,4,audio_features,0.432
Dua Lipa,PT,19,21972,Levitating (feat. DaBaby),https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,18,18,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,audio_features,0.915
Ed Sheeran,PT,20,20502,Bad Habits,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE,19,19,0.0469,0.808,231041,0.897,3.14e-05,11,0.364,-3.712,0,0.0348,126.026,4,audio_features,0.591
Måneskin,PT,21,20341,I WANNA BE YOUR SLAVE,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,20,20,0.00165,0.75,173347,0.608,0.0,1,0.178,-4.008,1,0.0387,132.507,4,audio_features,0.958
Justin Bieber,PT,22,19406,Peaches (feat. Daniel Caesar & Giveon),https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,21,21,0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,audio_features,0.464
Doja Cat,PT,23,18971,Kiss Me More (feat. SZA),https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,22,22,0.259,0.764,208667,0.705,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,audio_features,0.781
Trinidad Cardona,PT,24,18651,Dinero,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm,23,23,0.00772,0.708,160880,0.782,0.0,2,0.107,-4.687,1,0.0674,119.997,4,audio_features,0.484
Nena,PT,25,18473,Portas do Sol,https://open.spotify.com/track/1iL2qN1fpyE9MxUhUUu0O4,24,24,0.739,0.443,228502,0.29,0.0,3,0.0945,-8.303,1,0.0349,98.663,4,audio_features,0.335
ATB,PT,26,18312,Your Love (9PM),https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,25,25,0.194,0.669,150053,0.784,6.28e-06,7,0.115,-5.603,1,0.112,125.993,4,audio_features,0.517
Rauw Alejandro,PT,27,18121,Todo De Ti,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9,26,26,0.302,0.78,199604,0.719,0.000196,3,0.0931,-3.613,0,0.0506,127.962,4,audio_features,0.336
Tiësto,PT,28,18031,The Business,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,27,27,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,audio_features,0.235
Calema,PT,29,17986,Te Amo,https://open.spotify.com/track/5QU2pHpvyaiTZ0E7cJYlq3,28,28,0.24,0.522,258223,0.688,0.000155,6,0.368,-8.772,0,0.133,126.604,5,audio_features,0.49
Olivia Rodrigo,PT,30,17376,traitor,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,29,29,0.691,0.38,229227,0.339,0.0,3,0.12,-7.885,1,0.0338,100.607,4,audio_features,0.0849
Mc Poze do Rodo,PT,31,17242,A Cara do Crime (Nós Incomoda),https://open.spotify.com/track/0wRn3ggAY1fIupTaVigdza,30,30,0.288,0.623,302118,0.656,0.0,9,0.105,-3.662,0,0.229,112.823,5,audio_features,0.576
Bruno Mars,PT,32,16925,Leave The Door Open,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,31,31,0.182,0.586,242096,0.616,0.0,5,0.0927,-7.964,1,0.0324,148.088,4,audio_features,0.719
Gama WNTD,PT,33,16693,Borboletas,https://open.spotify.com/track/1h1JMmAzXR6lWJ7KnJQkU7,32,32,0.755,0.793,204281,0.44,2.07e-05,6,0.182,-9.637,1,0.0668,94.98,4,audio_features,0.75
Bad Bunny,PT,34,16611,Yonaguni,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,33,33,0.276,0.644,206710,0.648,0.0,1,0.135,-4.601,1,0.118,179.951,4,audio_features,0.44
The Weeknd,PT,35,16574,Blinding Lights,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,34,34,0.00146,0.514,200040,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,audio_features,0.334
MC Zaquin,PT,36,16486,Ô Moça,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH,35,35,0.481,0.84,180923,0.495,0.0,5,0.0853,-5.155,0,0.0797,130.041,4,audio_features,0.527
Diogo Piçarra,PT,37,16319,Monarquia,https://open.spotify.com/track/38EnNqW16JfwQMmKzxX1yc,36,36,0.748,0.383,198988,0.379,2.03e-06,3,0.123,-9.739,0,0.0333,83.928,4,audio_features,0.269
Israel & Rodolffo,PT,38,16316,Batom de Cereja - Ao Vivo,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp,37,37,0.556,0.606,140942,0.908,0.0,6,0.19,-6.201,0,0.0565,171.966,4,audio_features,0.798
Harry Styles,PT,39,16046,Watermelon Sugar,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,38,38,0.122,0.548,174000,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,audio_features,0.557
Travis Scott,PT,40,15645,Goosebumps - Remix,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,39,39,0.418,0.841,162803,0.593,0.0,1,0.124,-7.846,1,0.0379,124.917,4,audio_features,0.808
Olivia Rodrigo,PT,41,15570,deja vu,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,40,40,0.584,0.442,215507,0.612,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,audio_features,0.178
Olivia Rodrigo,PT,42,14957,drivers license,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,41,41,0.768,0.561,242013,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,audio_features,0.137
Domingues,PT,43,14897,Romance de Cinema,https://open.spotify.com/track/0WmSoWksyfhCME62WhkP2U,42,42,0.695,0.509,235862,0.528,0.0,7,0.125,-5.18,0,0.438,173.999,3,audio_features,0.52
Vegedream,PT,44,14735,Ramenez la coupe à la maison,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m,43,43,0.0358,0.808,235556,0.661,0.0,0,0.138,-6.237,0,0.0395,107.992,4,audio_features,0.804
X-Tense,PT,45,14585,Dama & Vagabundo,https://open.spotify.com/track/2u1LLm7B1yUggZfMyaZjk9,44,44,0.786,0.764,313825,0.453,0.0,6,0.548,-9.589,0,0.0516,110.993,4,audio_features,0.591
PEDRO SAMPAIO,PT,46,14442,ATENÇÃO,https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED,45,45,0.252,0.738,135111,0.901,5.96e-06,7,0.301,-4.968,1,0.071,134.813,4,audio_features,0.747
J Balvin,PT,47,14222,Qué Más Pues?,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e,46,46,0.0261,0.891,217773,0.819,0.000354,8,0.173,-3.964,1,0.106,101.968,4,audio_features,0.768
FRANKIEONTHEGUITAR,PT,48,14147,Imagina,https://open.spotify.com/track/2dWbucCC3cVXQWi6JaL7js,47,47,0.604,0.592,223100,0.416,0.0,6,0.095,-7.881,0,0.0754,139.315,4,audio_features,0.357
Post Malone,PT,49,13990,Motley Crew,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed,48,48,0.0904,0.797,184213,0.631,3.71e-06,3,0.0998,-3.818,0,0.0786,129.915,4,audio_features,0.288
The Weeknd,PT,50,13678,Save Your Tears (with Ariana Grande) (Remix),https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,49,49,0.0215,0.65,191014,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,audio_features,0.593
Olivia Rodrigo,PT,51,13386,favorite crime,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,50,50,0.866,0.369,152667,0.272,0.0,9,0.147,-10.497,1,0.0364,172.929,4,audio_features,0.218
VMZ,PT,52,12973,Plutão,https://open.spotify.com/track/3ydmNkAyYq0AKtG8sTfE9P,51,51,0.375,0.829,221462,0.425,0.0,10,0.169,-8.992,0,0.499,147.873,4,audio_features,0.716
T-Rex,PT,53,11947,Volta,https://open.spotify.com/track/275Brpw83x3q0mBa9MpCx3,52,52,0.183,0.767,241565,0.466,1.46e-05,6,0.0872,-12.421,0,0.164,115.134,4,audio_features,0.219
Th CDM,PT,54,11875,Preta do Cabelo Cacheado,https://open.spotify.com/track/73x4PDzlTdJkAa8GtjnUs0,53,53,0.679,0.848,158531,0.502,0.0,1,0.0565,-6.472,0,0.238,159.902,4,audio_features,0.816
Doja Cat,PT,55,11744,Need To Know,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,54,54,0.304,0.664,210560,0.609,0.0,1,0.0926,-6.509,1,0.0707,130.041,4,audio_features,0.194
Luísa Sonza,PT,56,11735,penhasco.,https://open.spotify.com/track/5VTqW8raQYnj2avZ27nO2a,55,55,0.775,0.43,186121,0.467,0.0,8,0.0933,-8.56,0,0.051,77.249,4,audio_features,0.382
Plutónio,PT,57,11633,2 da Matina,https://open.spotify.com/track/6mHEUDWaySfb6YvLC7JgPN,56,56,0.487,0.88,211461,0.467,2.72e-05,9,0.0797,-8.369,0,0.0637,137.007,4,audio_features,0.727
Dua Lipa,PT,58,11541,Don't Start Now,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,57,57,0.0123,0.793,183290,0.793,0.0,11,0.0951,-4.521,0,0.083,123.95,4,audio_features,0.679
T-Rex,PT,59,11531,É Assim,https://open.spotify.com/track/20EeqYWivW9x7F9ij2GC71,58,58,0.449,0.767,249078,0.496,0.0,0,0.124,-10.638,1,0.249,108.089,4,audio_features,0.65
GIULIA BE,PT,60,11448,inesquecível,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh,59,59,0.0716,0.671,186520,0.773,0.0,8,0.122,-5.479,0,0.0916,99.942,4,audio_features,0.616
Richie Campbell,PT,61,11328,Tsunami,https://open.spotify.com/track/5TqGewrmzgeb21FYQC7mJZ,60,60,0.723,0.697,297737,0.5,1.59e-05,3,0.101,-9.189,0,0.122,98.113,4,audio_features,0.334
Gson,PT,62,11093,"3,14",https://open.spotify.com/track/1OjAoIz5Gl36rzm9RKEQeG,61,61,0.601,0.709,324763,0.505,0.0,8,0.13,-9.382,1,0.387,86.557,4,audio_features,0.395
Nininho,PT,63,10858,Gosto de Ti,https://open.spotify.com/track/57nPJRwCw60I0dX8ABXitI,62,62,0.825,0.601,233000,0.424,0.0,2,0.12,-8.561,0,0.0563,122.96,4,audio_features,0.257
Glass Animals,PT,64,10849,Heat Waves,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,63,63,0.44,0.761,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,audio_features,0.531
Masked Wolf,PT,65,10830,Astronaut In The Ocean,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,64,64,0.175,0.778,132780,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,audio_features,0.472
Doja Cat,PT,66,10747,Ain't Shit,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm,65,65,0.506,0.855,174253,0.488,0.0,3,0.347,-4.601,1,0.208,124.097,4,audio_features,0.619
David Carreira,PT,67,10596,Vamos Com Tudo (feat. Preto Show),https://open.spotify.com/track/0HvaUKWOXnwAaTmoh4IBYy,66,66,0.0928,0.737,245414,0.718,0.0,0,0.106,-8.01,0,0.0451,110.013,4,audio_features,0.533
Bad Bunny,PT,68,10527,DÁKITI,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,67,67,0.401,0.731,205090,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,audio_features,0.145
Domingues,PT,69,10460,Fica,https://open.spotify.com/track/5x2NQmYWyqExdyyXjNIWh3,68,68,0.959,0.598,260571,0.252,0.0,4,0.0875,-9.411,0,0.2,139.688,4,audio_features,0.662
The Kid LAROI,PT,70,10230,NOT SOBER (feat. Polo G & Stunna Gambino),https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX,69,69,0.0928,0.671,216000,0.639,0.0,2,0.0941,-6.852,0,0.134,119.82,5,audio_features,0.385
Boza,PT,71,9966,Hecha Pa' Mi,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx,70,70,0.362,0.725,186133,0.756,0.000685,4,0.103,-5.013,1,0.0572,100.07,4,audio_features,0.828
Duncan Laurence,PT,72,9945,Arcade,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,71,71,0.827,0.453,185147,0.35,0.00122,9,0.144,-11.639,0,0.0425,72.017,3,audio_features,0.279
Maninho,PT,73,9918,Pode Tentar,https://open.spotify.com/track/2vFjbIf5sKoXsXdBG2E9Xf,72,72,0.517,0.798,155307,0.71,0.0,8,0.167,-5.078,0,0.171,130.037,4,audio_features,0.82
mc jhenny,PT,74,9878,Chamo Teu Vulgo Malvadão,https://open.spotify.com/track/4mdlehe2znCTAzlFhrOa09,73,73,0.171,0.949,118308,0.62,4.74e-05,4,0.11,-2.891,1,0.331,129.869,4,audio_features,0.76
24kGoldn,PT,75,9868,Mood (feat. iann dior),https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,74,74,0.174,0.701,140533,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,audio_features,0.732
Camila Cabello,PT,76,9862,Don't Go Yet,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad,75,75,0.0492,0.666,164842,0.796,0.0,10,0.0442,-6.967,0,0.103,110.108,4,audio_features,0.61
Joel Corry,PT,77,9848,Head & Heart (feat. MNEK),https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,76,76,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,audio_features,0.905
Olivia Rodrigo,PT,78,9845,happier,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,77,77,0.765,0.395,175933,0.443,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,audio_features,0.338
BTS,PT,79,9783,Permission to Dance,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u,78,78,0.00544,0.702,187585,0.741,0.0,9,0.337,-5.33,1,0.0427,124.925,4,audio_features,0.646
MEDUZA,PT,80,9730,Paradise (feat. Dermot Kennedy),https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,79,79,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,audio_features,0.435
João Gomes,PT,81,9685,Meu Pedaço de Pecado,https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6,80,80,0.369,0.668,157176,0.887,1.39e-06,11,0.257,-4.404,0,0.0564,151.92,4,audio_features,0.907
Polo G,PT,82,9475,RAPSTAR,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg,81,81,0.41,0.789,165926,0.536,0.0,6,0.129,-6.862,1,0.242,81.039,4,audio_features,0.437
Måneskin,PT,83,9417,ZITTI E BUONI,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,82,82,0.00138,0.625,194787,0.939,0.0,4,0.424,-3.115,0,0.0669,102.999,4,audio_features,0.644
Soraia Ramos,PT,84,9255,O Nosso Amor,https://open.spotify.com/track/23bemRVqcUNl1ujD87upis,83,83,0.641,0.54,286379,0.568,7.83e-06,1,0.15,-9.788,0,0.147,89.681,4,audio_features,0.408
Billie Eilish,PT,85,9219,NDA,https://open.spotify.com/track/6uqyE384HDSsuwpoF4mjrL,84,84,0.329,0.765,195777,0.373,0.541,8,0.112,-9.915,1,0.0713,85.015,4,audio_features,0.59
GIULIA BE,PT,86,9092,menina solta,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,85,85,0.331,0.632,150026,0.559,0.0,11,0.16,-6.74,0,0.0794,91.81,4,audio_features,0.674
Olivia Rodrigo,PT,87,9091,"jealousy, jealousy",https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,86,86,0.198,0.695,173160,0.575,0.0,10,0.0614,-6.334,0,0.116,163.929,4,audio_features,0.699
Doja Cat,PT,88,9028,You Right,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez,87,87,0.0164,0.828,186173,0.621,0.00233,8,0.0845,-6.414,1,0.0565,128.986,4,audio_features,0.436
The Kid LAROI,PT,89,9016,WITHOUT YOU,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,88,88,0.213,0.662,161385,0.413,0.0,0,0.134,-7.357,1,0.0299,93.005,4,audio_features,0.467
The Weeknd,PT,90,8917,Save Your Tears,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,89,89,0.0212,0.68,215627,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,audio_features,0.644
Internet Money,PT,91,8686,"Lemonade (feat. Gunna, Don Toliver & NAV)",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,90,90,0.25,0.8,195429,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,audio_features,0.462
Lewis Capaldi,PT,92,8527,Someone You Loved,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,91,91,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,audio_features,0.446
Plutónio,PT,93,8522,Somos Iguais,https://open.spotify.com/track/1X3ltingEVNGRoJf1dvZfQ,92,92,0.306,0.645,237680,0.699,0.000291,6,0.118,-7.634,1,0.174,91.704,4,audio_features,0.574
Rony Fuego,PT,94,8482,Bem-Disposto,https://open.spotify.com/track/5UJIchMHQvPgr244MecVzO,93,93,0.0768,0.77,215050,0.768,0.0,1,0.107,-3.978,1,0.196,101.03,4,audio_features,0.869
BTS,PT,95,8448,Butter,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN,94,94,0.00323,0.759,164442,0.459,0.0,8,0.0906,-5.187,1,0.0948,109.997,4,audio_features,0.695
Luísa Sonza,PT,96,8437,VIP *-*,https://open.spotify.com/track/2upubCYkDvATo6ZZwHqrp9,95,95,0.278,0.754,176400,0.846,4e-05,4,0.519,-5.114,0,0.0486,99.987,4,audio_features,0.913
Topic,PT,97,8350,Breaking Me,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,96,96,0.223,0.789,166794,0.72,0.0,8,0.129,-5.652,0,0.218,122.031,4,audio_features,0.664
Teto,PT,98,8319,M4,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy,97,97,0.08,0.88,170000,0.59,0.0,8,0.184,-4.709,0,0.204,119.97,4,audio_features,0.723
Dj Guuga,PT,99,8275,"Volta Bebê, Volta Neném",https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd,98,98,0.288,0.583,172973,0.918,0.0,6,0.0701,-3.612,1,0.0518,164.081,4,audio_features,0.836
Pop Smoke,PT,100,8258,Tell The Vision (feat. Kanye West & Pusha T),https://open.spotify.com/track/2UwALqx6yOsXTFt7zRxnts,99,99,0.251,0.662,215000,0.686,5.59e-06,7,0.349,-8.302,1,0.332,143.971,4,audio_features,0.678
Giveon,PT,101,8218,Heartbreak Anniversary,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,100,100,0.524,0.449,198371,0.465,1.02e-06,0,0.303,-8.964,1,0.0791,89.087,3,audio_features,0.543
Mc Pepeu,PT,102,8183,Menina Se Prepara,https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C,101,101,0.496,0.541,210461,0.515,0.0,5,0.0937,-3.182,1,0.0488,86.66,5,audio_features,0.41
Maluma,PT,103,8093,Hawái,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,102,102,0.185,0.783,199112,0.727,2.46e-05,6,0.0626,-3.454,0,0.389,180.067,4,audio_features,0.558
Luísa Sonza,PT,104,7994,MODO TURBO,https://open.spotify.com/track/2ip4hxYupn3CSsHjn4l2a8,103,103,0.334,0.655,150260,0.726,3.13e-06,10,0.232,-7.628,0,0.0796,160.064,4,audio_features,0.766
